QueryID,ResponseID,QueryName,ResponseName,ReleaseDate,RequiredAge,DemoCount,DeveloperCount,DLCCount,Metacritic,MovieCount,PackageCount,RecommendationCount,PublisherCount,ScreenshotCount,SteamSpyOwners,SteamSpyOwnersVariance,SteamSpyPlayersEstimate,SteamSpyPlayersVariance,AchievementCount,AchievementHighlightedCount,ControllerSupport,IsFree,CategorySinglePlayer,CategoryMultiplayer,CategoryCoop,CategoryMMO,CategoryInAppPurchase,CategoryIncludeSrcSDK,CategoryIncludeLevelEditor,CategoryVRSupport,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceCurrency,PriceInitial,PriceFinal
3000,3000,GTI Racing,GTI Racing,Aug 24 2006,0,0,1,0,0,1,1,0,1,5,30669.0,4583.0,20267.0,3726.0,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,USD,4.99,4.99
3010,3010,Xpand Rally,Xpand Rally,Aug 24 2006,0,0,1,0,82,0,1,116,1,8,48245.0,5748.0,29413.0,4488.0,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,USD,4.99,4.99
3020,3020,Call of Juarez,Call of Juarez(tm),Nov 8 2007,17,0,1,0,72,1,1,501,1,10,104381.0,8455.0,56316.0,6211.0,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,USD,9.99,9.99
3050,3050,Xpand Rally Xtreme,Xpand Rally Xtreme,Oct 8 2008,0,0,1,0,0,0,1,0,1,12,28158.0,4392.0,10761.0,2715.0,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,USD,4.99,4.99
3130,3130,Men of War: Red Tide,Men of War: Red Tide,Nov 1 2009,0,0,1,0,77,1,4,228,2,14,243198.0,12904.0,74430.0,7140.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,USD,4.99,4.99
3170,3170,King's Bounty: Armored Princess,Kings Bounty: Armored Princess,Nov 19 2009,0,1,1,0,82,3,5,308,2,20,369998.0,15913.0,113708.0,8825.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,USD,9.99,2.49
3200,3200,Painkiller: Gold Edition,Painkiller: Black Edition,Jan 24 2007,17,1,1,0,81,0,3,0,1,9,24033.0,4057.0,12016.0,2869.0,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,USD,9.99,2.49
3230,3230,Genesis Rising,Genesis Rising,Aug 6 2007,0,0,1,0,57,0,1,103,1,5,30669.0,4583.0,12734.0,2953.0,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,USD,4.99,4.99
3260,3260,Safecracker: The Ultimate Puzzle Adventure,Safecracker: The Ultimate Puzzle Adventure,Aug 29 2007,0,0,1,0,69,1,2,321,1,5,89854.0,7845.0,41788.0,5350.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3270,3270,Painkiller Overdose,Painkiller Overdose,Oct 30 2007,17,1,1,0,65,2,2,374,1,15,256111.0,13241.0,67794.0,6814.0,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,USD,4.99,1.24
3300,3300,Bejeweled 2 Deluxe,Bejeweled 2 Deluxe,Aug 30 2006,0,1,1,0,0,0,2,0,1,5,53805.0,6071.0,35870.0,4957.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3310,3310,Chuzzle Deluxe,Chuzzle Deluxe,Aug 30 2006,0,1,1,0,0,0,1,0,1,5,37663.0,5079.0,22419.0,3919.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3320,3320,Insaniquarium! Deluxe,Insaniquarium Deluxe,Aug 30 2006,0,1,1,0,0,0,2,414,1,5,86626.0,7703.0,67077.0,6778.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3330,3330,Zuma Deluxe,Zuma Deluxe,Aug 30 2006,0,1,1,0,0,0,2,118,1,5,55598.0,6171.0,34614.0,4869.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3340,3340,AstroPop Deluxe,AstroPop Deluxe,Aug 30 2006,0,1,1,0,0,0,1,0,1,5,26544.0,4264.0,11478.0,2804.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3350,3350,Bejeweled Deluxe,Bejeweled Deluxe,Aug 30 2006,0,1,1,0,0,0,1,0,1,3,36587.0,5006.0,16141.0,3325.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3360,3360,Big Money! Deluxe,Big Money! Deluxe,Aug 30 2006,0,1,1,0,0,0,1,0,1,3,26006.0,4220.0,12196.0,2890.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3380,3380,Dynomite! Deluxe,Dynomite Deluxe,Aug 30 2006,0,1,1,0,0,0,1,0,1,3,27799.0,4364.0,10402.0,2669.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3390,3390,Feeding Frenzy 2: Shipwreck Showdown Deluxe,Feeding Frenzy 2 Deluxe,Aug 30 2006,0,1,1,0,0,0,1,159,1,5,124110.0,9219.0,42327.0,5384.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3400,3400,Hammer Heads Deluxe,Hammer Heads Deluxe,Aug 30 2006,0,1,1,0,0,0,1,0,1,5,25826.0,4206.0,9147.0,2503.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3410,3410,Heavy Weapon Deluxe,Heavy Weapon Deluxe,Aug 30 2006,0,1,1,0,0,0,1,0,1,5,40712.0,5281.0,18473.0,3557.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3420,3420,Iggle Pop! Deluxe,Iggle Pop Deluxe,Aug 30 2006,0,1,1,0,0,0,1,0,1,5,24930.0,4132.0,7712.0,2298.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3430,3430,Pizza Frenzy,Pizza Frenzy Deluxe,Aug 30 2006,0,1,1,0,0,0,1,0,1,5,27261.0,4321.0,10940.0,2737.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3440,3440,Rocket Mania! Deluxe,Rocket Mania Deluxe,Aug 30 2006,0,1,1,0,0,0,1,0,1,3,26544.0,4264.0,9147.0,2503.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3450,3450,Typer Shark! Deluxe,Typer Shark! Deluxe,Aug 30 2006,0,1,1,0,0,0,1,0,1,4,28158.0,4392.0,10223.0,2646.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3460,3460,Talismania Deluxe,Talismania Deluxe,Aug 30 2006,0,1,1,0,0,0,1,0,1,5,26006.0,4220.0,8071.0,2351.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3480,3480,Peggle Deluxe,Peggle Deluxe,Mar 6 2007,0,1,1,0,0,0,3,682,1,9,303818.0,14421.0,222752.0,12350.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3483,3483,Peggle Extreme,Peggle Extreme,Sep 11 2007,0,0,1,0,0,0,0,618,1,5,203024.0,11790.0,89675.0,7837.0,0.0,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False, ,0.0,0.0
3490,3490,Venice,Venice Deluxe,Jun 25 2007,0,1,1,0,0,0,1,0,1,10,24750.0,4117.0,8609.0,2428.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3500,3500,Mystery P.I.: The Lottery Ticket,Mystery P.I.(tm) - The Lottery Ticket,Oct 16 2007,0,1,1,0,0,0,2,0,1,5,27261.0,4321.0,9506.0,2551.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3510,3510,Amazing Adventures: The Lost Tomb,Amazing Adventures The Lost Tomb(tm),Dec 13 2007,0,1,1,0,0,0,1,0,1,12,27261.0,4321.0,8250.0,2377.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3520,3520,Mystery PI: The Vegas Heist,Mystery P.I.(tm) - The Vegas Heist,Jun 5 2008,0,1,1,0,0,0,2,0,1,10,26723.0,4278.0,8071.0,2351.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3530,3530,Amazing Adventures Around the World,Amazing Adventures Around the World,Apr 15 2009,0,1,1,0,0,0,1,0,1,12,25647.0,4191.0,12016.0,2869.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3540,3540,Peggle Nights,Peggle(tm) Nights,Oct 15 2008,0,0,1,0,76,0,3,248,1,12,209839.0,11986.0,131643.0,9495.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3560,3560,Bejeweled Twist,Bejeweled Twist,Nov 18 2008,0,1,1,0,78,1,1,0,1,10,36049.0,4969.0,20087.0,3709.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,USD,4.99,4.99
3570,3570,Mystery P.I.: The New York Fortune,Mystery P.I.(tm) - The New York Fortune,Jan 28 2009,0,1,1,0,0,0,1,0,1,10,24392.0,4087.0,6815.0,2160.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3580,3580,The Wizard's Pen,The Wizards Pen(tm),Feb 18 2009,0,1,1,0,0,0,1,0,1,14,24212.0,4072.0,10402.0,2669.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3590,3590,Plants vs. Zombies: Game of the Year,Plants vs. Zombies GOTY Edition,May 5 2009,0,1,1,0,87,2,1,6207,1,10,1169180.0,28257.0,1049195.0,26772.0,21.0,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,USD,4.99,4.99
3600,3600,Escape Rosecliff Island,Escape Rosecliff Island,Apr 15 2009,0,1,1,0,0,0,1,124,1,8,116398.0,8928.0,27440.0,4335.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3610,3610,Mystery P.I.: Lost in Los Angeles,Mystery P.I. - Lost in Los Angeles,Jul 27 2009,0,1,1,0,0,0,1,0,1,9,18294.0,3540.0,7174.0,2217.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3620,3620,Zuma's Revenge,Zumas Revenge!,Sep 15 2009,0,1,1,0,78,1,1,225,1,12,102767.0,8389.0,52011.0,5969.0,14.0,10.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
3700,3700,Sniper Elite,Sniper Elite,Jul 16 2009,0,0,1,0,76,1,2,866,1,14,421292.0,16979.0,273508.0,13684.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,USD,9.99,9.99
3710,3710,Judge Dredd: Dredd vs Death,Judge Dredd: Dredd vs. Death,Mar 26 2009,0,0,1,0,55,0,1,425,1,6,62772.0,6557.0,31207.0,4623.0,0.0,0.0,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,USD,7.99,7.99
3720,3720,Evil Genius,Evil Genius,Jun 22 2009,0,0,1,0,75,0,1,1195,1,10,220241.0,12280.0,162849.0,10560.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,USD,9.99,9.99
3730,3730,Aliens versus Predator Classic 2000,Aliens versus Predator Classic 2000,Jan 15 2010,17,0,1,0,0,1,1,1084,1,12,184013.0,11225.0,145453.0,9980.0,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,USD,4.99,4.99
3800,3800,Advent Rising,Advent Rising,Sep 14 2006,0,0,1,0,70,0,1,226,1,5,47169.0,5684.0,25826.0,4206.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,USD,9.99,9.99
3810,3810,BloodRayne,BloodRayne,Sep 14 2006,17,0,1,0,65,2,1,307,1,4,66718.0,6760.0,36767.0,5018.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,USD,9.99,9.99
3820,3820,BloodRayne 2,BloodRayne 2,Sep 14 2006,17,1,1,0,67,2,1,224,1,5,67256.0,6787.0,31566.0,4650.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,USD,9.99,9.99
3830,3830,Psychonauts,Psychonauts,Oct 11 2006,0,0,1,0,87,1,3,5130,1,7,1413633.0,31060.0,758828.0,22777.0,37.0,10.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,USD,9.99,9.99
3900,3900,Sid Meier's Civilization IV,Sid Meiers Civilization(r) IV,Oct 25 2006,0,0,1,0,94,0,2,887,1,5,1422601.0,31158.0,596158.0,20193.0,0.0,0.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,USD,19.99,19.99
3910,3910,Sid Meier's Civilization III: Complete,Sid Meiers Civilization(r) III Complete,Oct 25 2006,0,0,1,0,90,0,1,1328,1,5,1097619.0,27381.0,412145.0,16794.0,0.0,0.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,USD,4.99,4.99
3920,3920,Sid Meier's Pirates!,Sid Meiers Pirates!,Jul 11 2005,0,0,1,0,88,0,1,1641,1,5,800437.0,23392.0,388471.0,16305.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,USD,9.99,9.99
3960,3960,Shattered Union,Shattered Union,Oct 25 2006,0,0,1,0,67,1,1,0,1,5,41788.0,5350.0,17038.0,3416.0,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,USD,4.99,4.99
3980,3980,CivCity: Rome,CivCity: Rome,Apr 6 2007,0,0,2,0,67,0,1,143,1,13,75686.0,7200.0,48424.0,5759.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,USD,9.99,9.99
3990,3990,Sid Meier's Civilization IV: Warlords,Civilization IV(r): Warlords,Apr 6 2007,0,0,1,0,84,0,2,0,1,5,1174560.0,28322.0,184371.0,11236.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,USD,4.99,4.99
4000,4000,Garry's Mod,Garrys Mod,Nov 29 2006,0,0,1,0,0,0,1,237684,1,15,12790674.0,91953.0,11871328.0,88702.0,29.0,10.0,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,USD,9.99,9.99
4100,4100,Poker Superstars II,Poker Superstars II,Oct 5 2006,0,1,1,0,0,0,1,0,1,5,3228.0,1487.0,2690.0,1357.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,USD,9.99,9.99
4230,4230,Race: The WTCC Game,RACE - The WTCC Game,Nov 24 2006,0,0,1,0,0,0,1,126,1,13,250551.0,13097.0,144914.0,9962.0,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,USD,39.99,39.99
4230,4230,Race: The WTCC Game,RACE - The WTCC Game,Nov 24 2006,0,0,1,0,0,0,1,126,1,13,250551.0,13097.0,144914.0,9962.0,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,USD,39.99,39.99
4290,4290,RACE: Caterham Expansion,RACE: Caterham Expansion,Jun 22 2007,0,0,1,0,0,0,2,0,1,4,138996.0,9756.0,17576.0,3470.0,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,USD,4.99,4.99
4300,4300,RoboBlitz,RoboBlitz,Nov 7 2006,0,1,1,0,80,0,1,0,1,5,36408.0,4994.0,10761.0,2715.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,USD,9.99,9.99
4420,4420,Silverfall,Silverfall,Mar 20 2007,0,1,1,0,62,1,2,0,1,14,38201.0,5115.0,20805.0,3775.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,USD,9.99,9.99
4460,4460,City Life 2008,City Life 2008,Sep 29 2008,0,0,1,0,0,1,1,0,1,12,24212.0,4072.0,13631.0,3055.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,USD,9.99,9.99
4470,4470,Silverfall: Earth Awakening,Silverfall: Earth Awakening,Jul 18 2008,0,0,1,0,0,0,2,0,1,11,33897.0,4818.0,12554.0,2932.0,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,USD,9.99,9.99
4500,4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,S.T.A.L.K.E.R.: Shadow of Chernobyl,Mar 20 2007,17,0,1,0,82,0,2,4657,1,17,1029825.0,26525.0,719909.0,22187.0,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,USD,19.99,19.99
4520,4520,Full Spectrum Warrior,Full Spectrum Warrior,Jul 17 2007,0,0,1,0,80,0,2,104,1,9,111376.0,8734.0,33180.0,4767.0,0.0,0.0,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,USD,9.99,9.99
